id	comentario	supermercado	fecha
223	almacenesexito Grupo_Exito Me parece una falta de respeto que luego de aprobado mi pedido y estipulado una promesa de entrega me digan que el pedido a sido cancelado por inconsistencias en despacho. Respondan por las promesas estipuladas y cumplan con el envío superintendencia_sic	Grupo Éxito	4/07/2020
223	No compren en el éxito desde el 6 de mayo realicé una compra no llego y tampoco me han devuelto mi plata uno llama y nadie sabe nada y lo peor es ver que todo el mundo. Se queja de lo mismo y no les importa	Grupo Éxito	4/07/2020
223	Pésimo llegan pedido incompletos y no dan respuesta	Grupo Éxito	4/07/2020
223	Lo peor exito grupoexito no compren en su plataforma virtual realmente un dolor de cabeza mal servicio al cliente no se tiene manera de comunicarse con ellos y la superintendencia_sic no hace nada. Ahora sin saber si el dinero me sea devuelto.	Grupo Éxito	4/07/2020
223	Terrible servicio compre el 19 de junio por exito y es la hora que no me llega nada pero si fue descontado el dinero de mi tarjeta llamo a las supuestas lineas y nunca contestan me dirijo a un exito y la respuesta es que siga llamando donde esta el derecho de los clientes? superintendencia_sic esto debe ser supervisado somos muchooooos los inconformes.	Grupo Éxito	4/07/2020
223	No recomiendo para nada esta entidad desde el 13 de junio hice una compra por la pagina he puesto reclamaciones y jamas dan soporte...	Grupo Éxito	4/07/2020
223	Hice un pedido este sábado y lo programe para que me llegará domingo y esta es la hora que no ha llegado. He llamado montón de veces y no contestan. Deberían mejorar la aplicación x k ni permite cancelar el pedido. Existen almacenes más serios.	Grupo Éxito	4/07/2020
223	OMG al parecer de la que me salvé. Estaba intentando comprar un poco de cosas en promo pero después de leer todoodas estas quejas mejor me ahorro Las rabietas porque yo si les armo la de Troooyaaaa! 	Grupo Éxito	4/07/2020
223	Hace más de 15 días que realicé mi compra y por ninguno de los canales me responden.	Grupo Éxito	4/07/2020
223	Llevo casi un mes esperando un cambio de un televisor y no me dan respuesta por ningún medio!! exito poco serios.	Grupo Éxito	4/07/2020
223	Publicidad engañosa!! Atrevidos y ladrones!!! Nadie compre en el éxito online!! No les van a llegar sus compras! No lo hagan son unos atrevidos	Grupo Éxito	4/07/2020
223	Lo peor compra y recoge nadie da la cara una compra desde el 3 de julio y nada que me la entregan cogen la plata de uno y no responden por los productos	Grupo Éxito	4/07/2020
223	No se dejen engañar no compren en el éxito.com te cobran el dinero a los 15 días te dicen q el producto está agotado y otros 15 días para q te devuelvan el dinero. Denunciemos q eso es abuso al consumidor	Grupo Éxito	4/07/2020
223	No compren en exito NO RESPONDEN POR GARANTÍA! exito! Compré un producto y menos de 1 mes de tuve que solicitar garantía (1 de junio); apenas ayer recibí un correo solicitándome datos! 1 MES PARA SOLUCITARME DATOS! ¿En cuánto tiempo van a hacer reposición del producto o devolución del dinero? RESPONDAN DE MANERA OPORTUNA!	Grupo Éxito	4/07/2020
223	PÉSIMO SERVICIO AL CLIENTE! ¡NO COMPREN EN exito!	Grupo Éxito	4/07/2020
223	Un consejo si quieren comprar en el Éxito no lo hagan por su plataforma virtual se ahorrarán disgustos	Grupo Éxito	4/07/2020
223	Señores hice una compra on line y el producto no llega y nadie me responde	Grupo Éxito	4/07/2020
223	No comprendo en el éxito no están preparados para compra online he comprado 2 veces en compra y recoge y el servicio es el peor la semana pasada se demoraron 2h 30m entregando un Mercado y en este momento estoy esperando que me solucionen otro pedido ya que lo pedí en una sede y lo enviaron a otro lo peor!	Grupo Éxito	4/07/2020
224	Desconociendo el mal servicio de las compras virtuales que maneja este almacén el 19 de junio realice una compra de una licuadora Pedido #1040952998889-01 al dia de hoy no lo han enviado. Antes de comprar de forma virtual en almacenes Éxito verifiquen la cantidad de quejas reclamos clientes inconformes y falta de cumplimiento con las entregas de los productos.	Grupo Éxito	5/07/2020
224	Ni la app ni la página permiten hacer compras...duramos 1 semana intentando y desistimos	Grupo Éxito	5/07/2020
224	Para q pedir por Internet si no hacen el envío ni siquiera informan q no lo van hacer pero el cargo en la tarjeta de crédito si aparece muy puntual. Compre un tv desde el 19 de junio llamo para averiguar por el envío y la respuesta es q no me lo van enviar sin mayor explicación 🤦‍♀️	Grupo Éxito	5/07/2020
224	No se dejen engañar estas ventas online las hace un vendedor llamado marketplace por medio de la pagina de almacenes exito y resulta que ninguna de las dos compañías responde por un reclamo o la entrega de pedidos que se han realizado y pagado en su totalidad.	Grupo Éxito	5/07/2020
224	Online por favor más seriedad. Yo hice una compra y que llegaba en 6 días hábiles he escrito por correo electrónico llamo y por ningún medio he encontrado solución. Si no tienen la capacidad no entiendo cómo siguen vendiendo. Más responsabilidad y coherencia	Grupo Éxito	5/07/2020
224	Pésimo desde el 13 de junio hice un pedido no dan respuesta por ningún lado la linea es una mediocridad no dan soporte nadie sabe que sucede ya se cumplió la fecha máxima de entrega y nadie da solución he puesto reclamaciones y ni tienen tiempo maximo de respuesta para ellas pésimo de verdad...	Grupo Éxito	5/07/2020
224	NO compren Online. Tienen el peor servicio. Hice una compra hace 1 mes y no envían ninguna información sobre el estado del pedido apenas ayer después de intentar comunicarme muchos días me dijeron q el articulo estaba agotado y que me iban a reembolsar. Nunca me avisaron la cancelación de mi pedido y aún no se nada de mi plata.	Grupo Éxito	5/07/2020
224	Pésimo servicio. Nadie responde juegan con el cliente y con su dinero. grupoexito Ladrones	Grupo Éxito	5/07/2020
224	exito por favor necesito respuesta de mi caso compre un celular en febrero y me llego una carcasa de muestra que falta de respeto y a la fecha no recibo ninguna solución	Grupo Éxito	5/07/2020
224	Hola por donde puedo comunicarme para un reclamo gracias	Grupo Éxito	5/07/2020
224	Una mentira los descuentos no aplican nada	Grupo Éxito	5/07/2020
224	Mucho cuidado con la compra en el exito son irresponsables no dan respuesta a las peticiones compre un celular desde el 19 de junio y aún no lo envian y no contestan para pedir el dinero.	Grupo Éxito	5/07/2020
224	Buenas tardes. Realicé un pedido hoy en la mañana por la tienda virtual y nunca llego llame a los números y nunca contestaron podrían por favor ayudarme con esto  yo vivo en Cali gracias	Grupo Éxito	5/07/2020
224	No vale la pena comprar así den el 50% de descuento. Hasta regalado es caro. Pésimo servicio. Incumplimiento y falta de compromiso con el cliente. exito	Grupo Éxito	5/07/2020
224	Devuelvan la plata paguen lo que no es de ustedes que sacan reteniendo el dinero que no se han ganado?	Grupo Éxito	5/07/2020
224	No entiendo porque les queda grande devolver $40.000	Grupo Éxito	5/07/2020
224	Estamos reclamando una entrega de una compra que realizamos el 19 de junio plazo Máximo de entrega bastante largo era el 03/07 a hoy no sabemos nada y nadie responde!!!!	Grupo Éxito	5/07/2020
224	Que falta de respeto con el cliente tenerlo más de un mes solicitando y llamando día por medio para que le devuelvan lo que por derecho le corresponde. Estoy esperando respuesta de una solicitud de requisición desde el 30 de mayo y nunca me dan una respuesta clara. ¿Para qué sirven los canales de atención si no resuelven?	Grupo Éxito	5/07/2020
224	Perversos con el servicio exito.com compré algo el 02 de julio desde la ciudad de cali para ser entregados en aguachica César y al hacer trazabilidad a la guía vaya sorpresa estan en Cali necesito que me den solución q mis envíos medios comunicación con ustedes malo también el chat se queda conectado y nada y en la línea le contesta los asesores y le cuelgan la llamada... Señores exito que mal servicio.	Grupo Éxito	5/07/2020
224	Éxito.com es lo peor ponen los productos listos para recoger y es mentira! Solo atienden por la línea nadie da la cara desde el 3 de julio esperando para recoger un producto compra y recoge es la peor opción	Grupo Éxito	5/07/2020
224	exito Compré un producto OnLine y en menos de 1 mes de tuve que solicitar garantía (1 de junio); apenas ayer recibí un correo solicitándome datos! 1 MES PARA SOLICITARME DATOS! ¿En cuánto tiempo van a hacer reposición del producto o devolución del dinero? RESPONDAN DE MANERA OPORTUNA!	Grupo Éxito	5/07/2020
224	PÉSIMO SERVICIO AL CLIENTE! ¡NO COMPREN EN exito	Grupo Éxito	5/07/2020
224	Estos descuentos solo aplican virtual ? porque fui al éxito físicamente y pase fue pena porque nada tenía descuento ni los shampoo savital y el aceite premier tampoco entonces por dónde son los descuentos y trato de comprar virtual y no aparece mi región solo cuidades principales ustedes son una tienda nacional y los descuentos deben ser en todas las tiendas del país me encuentro en el uraba antioqueño municipio de turbo.	Grupo Éxito	5/07/2020
224	que servicio tan pésimo el éxito.com. no existe comunicación de sus procesos de forma interna.	Grupo Éxito	5/07/2020
224	La aplicación siempre lenta  llevo mas de un más tratando de comprar y nunca están disponibles los productos .	Grupo Éxito	5/07/2020
224	Y lo peor compra por aplicación y si te traen mal lo que pediste se demoran 1 mes en cambiar 	Grupo Éxito	5/07/2020
224	Jumbo se los recomiendo son muy serios! Y pendientes del cliente	Grupo Éxito	5/07/2020
224	Me parece una falta de respeto que luego de aprobado mi pedido y estipulado una promesa de entrega me digan que el pedido a sido cancelado por inconsistencias en despacho. Respondan por las promesas estipuladas y cumplan con el envío superintendencia_sic	Grupo Éxito	5/07/2020
224	Comore un nevecon LG y vino golpeado... llame a servicio al cliente y después de 15 días me responden que se equivocaron montando el reclamo y q van a montar uno nuevo y que debo esperar nuevamente 15 días hábiles por una rwpUesta..... tiene muy mal servicio al cliente la única respuesta que dan en la línea es espere y espere.....por favor necesito que me ayuden con mi producto en mal estado!!!!	Grupo Éxito	5/07/2020
224	Almacenes éxito son unos irresponsables mi hermana pagó online un corral para su bebé que viene en camino hace dos meses y no responden x nada ni corral ni dinero ladrones	Grupo Éxito	5/07/2020
224	El peor servicio! Se roban el dinero de las personas desde el 15 de mayo realicé una compra y a esta fecha no ha llegado ni el pedido ni la devolución de mi dinero y nadie da respuesta ni x la línea ni x correo ni en las oficinas! exito superintendencia_sic	Grupo Éxito	5/07/2020
224	Pedí un domicilio de Mercado al ÉXITO de BARRANQUILLA y el servicio pésimo llegó el Mercado incompleto y nadie da razón 	Grupo Éxito	5/07/2020
224	Por favor no comprar en el éxito realice una compra desde el 6 de mayo y no llego el articulo y tampoco me reembolsan la plata estafa	Grupo Éxito	5/07/2020
224	Quisiera saber si algún día piensan devolverme la	Grupo Éxito	5/07/2020
224	Platica que me robaron pedí algo que nunca me llego y no quieren devolver mi dinero	Grupo Éxito	5/07/2020
224	Buenos días el 13 de junio radique una queja porque compre un microondas a través del exito.com y me llegó destruido. Hasta hoy no me han dado respuesta. Me podrían indicar por favor en que va mi caso?	Grupo Éxito	5/07/2020
224	Compre una freidora de Aire Marca Oster en la pagina web y salió dañada llamo y me dan un caso radicado: 00266834 y que me llamarían esto fue en 22 junio y nada que me llaman. Yo no compre algo dañado. hasta pague la Garantía extendida. No sirvió para nada. ¡Me responden o me devuelven mi dinero!	Grupo Éxito	5/07/2020
224	superintendencia_sic están incumpliendo con la entrega de los productos comprado en el día sin iva 19 de junio en su plataforma	Grupo Éxito	5/07/2020
231	Pues de estas acciones no se ve nada....veo aqui que hay personas con reclamos de 2 meses y mas....yo solo llevo 20 dias...Esto parece ciencia ficcion	Grupo Éxito	19/08/2020
231	Se comprometen como? Trabajando con la plata del cliente porq no entregan producto ni plata. Y lo ponen a uno a llamar y llamar para nada porq no devuelven. Acaso van a devolver el doble? Descarados.	Grupo Éxito	19/08/2020
231	El peor servicio de giros qué hay. Y ahora haciendo una fila donde atienden de todo y al llegar me indican que debía llevar copia de la cédula. No ponen un aviso legible y que además había que salir del almacén porque no hay donde sacar la copia. 	Grupo Éxito	19/08/2020
231	Es una completa estafa. Recibo mi producto incompleto nadie responde. Solo hacen notificaciones. Ni la devolución ni la entrega del producto en buen estado. Van más de 2 meses y no se encuentra respuesta.	Grupo Éxito	19/08/2020
231	Éxito no responde no compren en este almacen el peor servicio llevo dos meses esperando mi producto compren en almacenes serios lo pero este almacen no cumplen	Grupo Éxito	19/08/2020
231	No compren en exito la peor empresa no cumple con los acuerdos llevo esperando dos meses y mi producto no llega superintendencia_sic	Grupo Éxito	19/08/2020
231	Exito...captacion ilegal de nuestro dinero con falsas promesas de entrega de productos...Estafa directa disfrazada de emergencia...es imposible que una empresa de esta trayectoria empeore dia a dia y NO CUMPLA...NO RESPONDA...NO DEVUELVE...SI TRABAJA CON NUESTRO DINERO...NO VAYAN A COMPRAR EN exito on line algo que realmente necesiten....	Grupo Éxito	19/08/2020
231	Buena noche deseo me den respuesta por un producto que compré hace más de un mes con plazo de envío del 19 de agosto (según website). A la fecha no me dan respuesta por ningún lado.	Grupo Éxito	19/08/2020
231	Incumplimiento en promesa de venta compre mi producto el 18 de julio de 2020 y a la fecha nadie responde ni por el producto ni por la devolución del dinero. almacenesexito Grupo_Exito	Grupo Éxito	19/08/2020
231	Éxito NO entrega L	Grupo Éxito	19/08/2020
231	Compré un portátil en abril vino dañado hice la solicitud de cambio y estamos casi a Septiembre y no tengo respuesta 	Grupo Éxito	19/08/2020
231	Compre en éxito.com llevo 91 días sin recibir artículo ni dinero $1.630.397	Grupo Éxito	19/08/2020
231	Compre en éxito.com llevo 91 días sin recibir artículo ni dinero $1.630.397	Grupo Éxito	19/08/2020
231	Muy malo El servicio llevó dos meses esperando el reintegro del dinero de una devolución y no han podido dicen 15 días hábiles y es falso no hay solución	Grupo Éxito	19/08/2020
231	Mal servicio no les vuelvo a comprar a la hora de devolver el dinero se demoran 4 meses diciendo que 15 días hábiles todos los días todo es publicidad engañosa no hacen nada por el cliente 	Grupo Éxito	19/08/2020
231	exito me encuentro a la espera de envío de un artículo se primera necesidad. Se encuentra en despacho desde el 24de agosto y no ha llegado Pedido #1056591655531-01‼️	Grupo Éxito	19/08/2020
231	El servicio del éxito es malísimo siendo una cadena tan grande el compromiso que tienen con el cliente es muy malo. Llevo meses esperando la devolución del dinero por un producto que estaban ofreciendo y ni siquiera tenían disponible y se quedaron con mi dinero. Dicen escalar el caso pero es mucho lo que hablan y no resuelven nada ¿Cuántas demandas necesitan?	Grupo Éxito	19/08/2020
231	exito Compre el 19 de junio y mi pedido no ha llegado. Me han cerrado 5 casos porque dice entregado y NUNCA HA LLEGADO!! EL PEOR SERVICIO DE COMPRA EN LINEA  no devuelven el dinero ni envían el producto!!	Grupo Éxito	19/08/2020
231	Estamos comprometidos a robar al cliente tengo un proceso de devolucion de dinero por una compra que realize el 19 de junio y se quisieron robar el repectivo iva es el momento y no dan respuesta de nada y tampoco le dan importancia alguna son muy abusivos con el cliente.	Grupo Éxito	19/08/2020
231	No compren en exito es una empresa comprometida en robar al cliente no se hagan ese mal llevo dos meses peliando por un dinero y unos peoductos que nunca llegaron no les interesa solucionar me han dado respuesta de que ya se soluciono pero el dinero nunca ha sido renbolsado se robaron mi dinero puse la queja superincom y me dieron una citacion de hasta el 26 de marzo del 2021 son unos abusivos con los clientes	Grupo Éxito	19/08/2020
231	superintendencia_sic ayudanos hacer valer nuestros derechos como compradores exito es una empresa que estafa a la gente	Grupo Éxito	19/08/2020
231	no que decepción. 19 días esperando un edredón y me mandan el que no es. Y la calidad horrible. Y saben que uno no reclama porque se cansa de esperar. NO COMPREN 	Grupo Éxito	19/08/2020
231	En cualquier supermercado de COLOMBIA sea la ciudad que sea los precios de los productos SIEMPRE van a ser los más altos en almacenes ÉXITO con facturas se pueden comparar los precios de los productos pésimo de parte de ustedes	Grupo Éxito	19/08/2020
231	No les recomiendo comprar ahí compre un televisor en el famoso día sin iva y trabajo quince días y se daño es la hora y ninguno responde ni el proveedor la marca samsung ni este almacén éxito es una falta de respeto con la gente.	Grupo Éxito	19/08/2020
231	increíble que todo este montón de clientes insatisfechos seamos un cero a la izquierda¿ Dónde están las autoridades que regulan a los compradores? nos están atropellando los derechos  no vamos a permitir que esto siga como es posible que se compre un televisor desde el 17 de julio lo cobraron y nadie responde en la linea de atención solo mandan radicados y se hacen los locos ¿Dónde esta la plata? es un irrespeto POR FAVOR hagamos esto público ya estamos cansados que nos tomen el pelo llevemos todos estos casos a la protección del consumidor a la super intendencia de industria y comercio y hagamos valer nuestros derechos a partir de este momento no voy a parar hasta que me respondan por el televisor tengo pantallazos grabaciones de mi hermana contando lo sucedido si demandamos en medio de una pandemia podemos ganar por el atropello de robar dinero en medio de las necesidades del pueblo hagámonos valer.	Grupo Éxito	19/08/2020
231	A mí me va muy bien en el Éxito mil gracias	Grupo Éxito	19/08/2020
231	En ninguno de los canales dan respuesta. El correo electrónico no recibe mensajes porque está full en el call center los agentes sólo pueden recibir el reclamo pero no pueden dar soluciones.	Grupo Éxito	19/08/2020
231	Decir que están comprometidos con el país es sólo una frase de cajón porque es mentira! Compre una air fry desde abril llegó con una avería la recogieron en junio y está es la hora q no me ha llegado mi nueva olla. Siempre que llamo me dicen q van a escalar el caso pero ya debe estar en el Everest de tanto q ha escalado y nada. Que el área de Logística tiene el caso y que debo esperar a que ellos respondan. Mi caso es el #0235565. Necesito que haya un doliente de mi caso deja mucho que desear este servicio al cliente que tienen. Yo ya hubiera cambiado al responsable de esa área y al del área de Logística.	Grupo Éxito	19/08/2020
231	Llevamos meses llamando escribiendo a esas líneas y no encontramos una solución exito	Grupo Éxito	19/08/2020
231	Son unos timadores. Realice la compra de 3 perfumes de marca Burberry de 100 ml. Resulta que cuando llegaron o sorpresa llegaron de 30 ml. Han pasado 3 meses y no me responden por mi dinero porque quiero la devolución. Que mal servicio . Se escudan en los proveedores. Si uds señores éxito no saben las políticas de sus proveedores no vendan artículos de otros países. Ahora 3 meses para que den respuesta y nada. Yo no estoy pidiendo regalado estoy pidiendo que me respondan por algo que pague con mi dinero.	Grupo Éxito	19/08/2020
231	Están comprometidos con robarle a las personas de frente desde el 19 de junio me estafaron con una compra online y nada q me la entregan ni dan razón ni una mierda hps	Grupo Éxito	19/08/2020
231	SEÑORES EXITO SI NO PUEDEN CUMPLIR Y RESPETAR A LOS CLIENTES POR FAVOR SUSPENDAN SU PLATAFORMA MIENTRAS ESTAN LISTOS...SEGUIR COMETIENDO TODO TIPO DE ERRORES ES MUY GRAVE COMPRAMOS ARTICULOS DE PRIMERA NECESIDAD CON LA PROMESA DE SU CUMPLIMIENTO Y SERIEDAD..	Grupo Éxito	19/08/2020
231	Esta falta de cumplimiento del EXITO.COM ya debe se intervenido por las autoridades correspondientes..	Grupo Éxito	19/08/2020
231	Totalmente deacuerdo. Mi pedido nunca llegó no recibí ninguna notificación. Debí dirigirme a las tiendas físicas a preguntar qué pasaba porque por teléfono no recibí respuesta. Quedaron de darme respuesta en un mes y enviarme el producto porque se había dañado en el envío. Nunca me respondieron hasta que de nuevo averigue y me dicen que habían enviado un correo a una dirección que no correspondía hablándome de la devolución de mi dinero.	Grupo Éxito	19/08/2020
231	Si con ese domicilio tan costoso! Y no se quien escoge los productos! En frutas y verduras uno paga más y no se fijan que envian. Están mejorandopero sin importar el cliente	Grupo Éxito	19/08/2020
231	No compren en almacenes ÉXITO no me llegó lo que pedí y pague desde enero y aunque saben del error no me quieren devolver mi dinero EXITO pero para tumbar a las personas.	Grupo Éxito	19/08/2020
231	Dos meses detrás de esta empresa exigiendo que me respondan por el producto por el cual pagué y lo único que saben hacer es dilatar la situación. Hacer publicidad engañosa es lo único que les sale bien.	Grupo Éxito	19/08/2020
231	Cancelan una compra de hace más de un mes porque “supuestamente” no hay inventario y ahora nada de la devolución del dinero... nadie responde nadie hace nada... que falta de respeto!!! Espero que nadie compre en éxito.com es un abuso por completo.	Grupo Éxito	19/08/2020
231	Hice un pedido desde el 6 de Abril y aun no me llega ni me resuelven nada!!! DESCARADOS!!!	Grupo Éxito	19/08/2020
231	Pues a mí me va muy bien en el éxito siempre que voy salgo feliz amo el éxito muchas bendiciones	Grupo Éxito	19/08/2020
231	Cuando recibo un pedido que hice el 9 de julio? Decían que lo entregaban el 23 de julio cuánto más debo esperar?	Grupo Éxito	19/08/2020
231	Peor servicio imposible! Tristemente he tratado de mandar 10 mercados por Colombia a gente MUY necesitada y ya pasaron 15 días y no me solucionan nada. Por supuesto me los cobraron ahí mismo y ahora no me responden sino que el caso está a disposición del área financiera. Es el colmo!!!!	Grupo Éxito	19/08/2020
231	Estos son mis dos casos radicados realmente muy frustante tratar de que alguien me dé respuesta.	Grupo Éxito	19/08/2020
231	Buenos días les pido por favor atender mi caso compré un tv hace 2 meses y no me han dado respuesta compré un tv LG y me enviaron un Samsung no se que más hacer para que cumplan con lo pactado tengo reclamo vencido desde el 23 de julio y hasta hoy ustedes no se pronuncian. El radicado es 282621 ojalá al menos por este medio reciba una solución a mi problema.	Grupo Éxito	19/08/2020
231	Por favor! Devolver mi dinero! Estoy desesperada y estresada además del pésimo servicio. Era cliente fiel pero desde el 15 de Junio me perdieron	Grupo Éxito	19/08/2020
231	Grupo exito estafa a Colombia	Grupo Éxito	19/08/2020
231	Buenas tardes. Hace unos dias habia escrito sobre un problema que tengo sobre la entrega de una lavadora que compré por internet. Aqui me pidieron el nunero del pedido el radicado y me contestaron que estan verificando pero pasan los dias y el exito nada que responde. Puse la queja en la sic y no he logrado nada con eso ni siquiera. Que más deberia hacer para que ustedes me respondan por el pedido?.	Grupo Éxito	19/08/2020
231	O será que me tocará poner una denuncia penal por robo?	Grupo Éxito	19/08/2020
231	O sea que sea que aqui ya por fin despues de tres .meses que compre me van a devolver la plata...he hablado a todos lados y solo respuestas hasta el momento falsa primero resuelvalen a la gente perdon a sus clientes y despues si miran si pueden sefuir prestando esta clase de servicio por que hasta el.momentos solo nos han engañado o esfado	Grupo Éxito	19/08/2020
231	La gran estafa exito. Llevo más de un mes y medio esperando mi compra muchas llamadas y mensajes y hasta ahora ninguna solución una verdadera decepción la compra en este almacén. Si usted no quiere ser estafdo mejor compré en otro lugar busque otras alternativas. #EXITONORESPONDE Superintendencia de Industria y Comercio de Colombia	Grupo Éxito	19/08/2020
231	Realice una compra el 28 de Julio de dos escritorios por Exito.com esta llegó incompleta el 1 de agosto me han creado dos casos cerrando el primero porque en el sistema les aparecía entregado y yo aún estoy sin el segundo escritorio el día 18 de agosto en la tarde se comunicaron conmigo indicando que el caso estaba en gestión por el área de logística y que hoy 19 de agosto me informaban si dicha área iba a enviar el 2 escritorio o si hacía el reverso para la devolución del dinero aún estoy esperando la información.	Grupo Éxito	19/08/2020
231	Creo que eso es solo para que la gente no siga comentando en redes señores exito necesitamos soluciones reales.	Grupo Éxito	19/08/2020
231	Realice una compra el 28 de Julio de dos escritorios por Exito.com esta llegó incompleta el 1 de agosto me han creado dos casos cerrando el primero porque en el sistema les aparecía entregado y yo aún estoy sin el segundo escritorio el día 18 de agosto en la tarde se comunicaron conmigo indicando que el caso estaba en gestión por el área de logística y que hoy 19 de agosto me informaban si dicha área iba a enviar el 2 escritorio o si hacía el reverso para la devolución del dinero aún estoy esperando la información.	Grupo Éxito	19/08/2020
231	Solo piden excusas para quedar bien y hacer creer q estan haciendo su trabajo pero resultados NADA la comida hayvq tener cuidado x q estan vencidos o por vencer y no devuelven dinero uno hace el ridiculo tratando de cambisr el producto o devulucion menos es una lastima x q estan situados en todas partes pero la verdad solo para enriquecer la compañia	Grupo Éxito	19/08/2020
231	Éxito no cumple no responde solo se burla de nosotros solo repuestas de pañitos POR FAVOR GENTE NO COMPRE EN ESTE ALMACEN si se dan cuenta a todos les contesta lo mismo y así queda no se toman la molestia de contactarse con sus clientes y cundo uno llama le cortan la llamada o no contesta y mucho menos dan solución no se dejen robar de verdad de corazón somos más de 100 personas con lo mismo problemas con más de 6 meses en espera de repuesta con más de 63 millones en compras envolatadas #exitomerobo #exitonocumple #exitonosestafo	Grupo Éxito	19/08/2020
231	exito LLEVO MAS DE DOS MESES ESPERANDO UN CAMBIO DE UNA NEVERA QUE LLLEGO GOLPEADA. PÉSIMO SERVICIO UNA HORA PARA RESPONDER EN LA LÍNEA Y SOLO DICE TU CASO SERÁ ESCALADO NO RESPONDEN CORREOS. SE COMPRO EL 10 DE JUNIO Y ESTAMOS A 19 DE AGOSTO..	Grupo Éxito	19/08/2020
231	Es increíble que yo tan solo con 15 años ya me de cuenta del pésimo servicio que puede llegar a ofrecer una empresa con reconocimiento a nivel nacional vendiendo productos con nombre en su página web como original y siendo proporcionados por una empresa que vende las cosas de segunda mano y genéricas lo peor de todo es que no dan respuesta por parte del producto y son tan descarados de decir al principio que iban a recoger mi producto en mal estado y luego resulta que mi mamá lo tiene que llevar a la tienda de la empresa que vendió el producto (ST.shop) y que no lo van a recoger. Mi mamá se logra comunicar con la tienda de productos genéricos y lo recogen al mismo día posteriormente dicen que se hará la revisión del producto y se comunicará con éxito para la devolución del dinero sin embargo ya han pasado más de 20 días y ninguna de las 2 empresas dice nada al respecto.	Grupo Éxito	19/08/2020
231	Peor servicio imposible! Tristemente he tratado de mandar 10 mercados por Colombia a gente MUY necesitada y ya pasaron 15 días y no me solucionan nada. Por supuesto me los cobraron ahí mismo y ahora no me responden sino que el caso está a disposición del área financiera. Es el colmo!!!!	Grupo Éxito	19/08/2020
231	Mejorando donde? Del 19 de junio realicé una compra y ni plata ni producto.	Grupo Éxito	19/08/2020
231	Comprometidos con no perder dinero porque son un robo total. No llegan los productos ni devuelven dinero.	Grupo Éxito	19/08/2020
231	Debería decir - Continuamos robando para el país para no entregarle ni la plata ni los productos comprados a nuestros clientes	Grupo Éxito	19/08/2020
231	No están mejorando ni sé esfuerzan promueven su página pero no demuestran con actos el resolver los inconvenientes de los usuarios publican descuentos pero no cumplen con la entrega en la fecha estipulada y menos por la devolución del dinero *EMPRESA 0 COMPROMETIDA CON EL PAÍS*	Grupo Éxito	19/08/2020
231	Incumplimiento en promesa de venta compre mi producto el 18 de julio de 2020 y a la fecha nadie responde ni por el producto ni por la devolución del dinero..  necesito soluciones pedido N 10479908024777.	Grupo Éxito	19/08/2020
231	Mentirosos nadie da razón de la devolución de mi dinero después de un mes	Grupo Éxito	19/08/2020
231	Estamos comprometidos con estafarlos	Grupo Éxito	19/08/2020
231	Ese supuesto trabajo no está dando resultados. desde el 12 de junio y nada que me devuelvan mi plata. exito.com no responde	Grupo Éxito	19/08/2020
231	El peor servicio al cliente ...compré un producto en julio y aún no llega ...nunca notifican status del pedido....el pedido ni me sale en mi cuenta .....nefasto el servicio ejjc2 nico.valjara superintendencia_sic	Grupo Éxito	19/08/2020
231	Tan comprometidos que nos están robando	Grupo Éxito	19/08/2020
231	El compromiso con todos los clientes que pagaron por productor que no llegaron y no les han devuelto el dinero.www.exito.com es una estafa!	Grupo Éxito	19/08/2020
231	Éxito me robo hice un pedido de una lavadora secadora desde el 5 de junio de este años y no me han devuelto el dinero y me dicen que financiera lo tiene desde hace más de 3 meses prácticamente son unos ladrones los de éxito.com	Grupo Éxito	19/08/2020
231	No me parece que mejoren ya casi dos meses y aún mi producto no llega y la factura de cobro ya la debo pagar mañana .es acaso esto justo!!!No recomiendo por NINGÚN motivo comprar en el éxito es una tal estafa hay muchas personas estafadas y sufriendo por no recibir sus productos	Grupo Éxito	19/08/2020
231	Buscaron la. Manera de robar por medio de una página Internet	Grupo Éxito	19/08/2020
231	Esta publicación es una mentira llevo dos meses sin respuesta sobre una compra que realice y aunque ya tengo un caso (vencido) sin respuesta siempre que llamo me dicen que no tienen novedad realmente es una estafa me siento como un proveedor del exito y no un cliente van dos meses sin producto ni dinero	Grupo Éxito	19/08/2020
231	Nunca había tenido una experiencia de compra online tan mala como esta con el éxtio. Que experiencia tan horrible. No parece que hubiera pagado por un producto parece como si estuviera suplicando por dinero regalado... NECESITO MI DINERO DE VUELTA!!! ESTAFADORES	Grupo Éxito	19/08/2020
232	Estafadores!!	Grupo Éxito	28/08/2020
232	No sé por que presiento voy a caer a una trampa.	Grupo Éxito	28/08/2020
232	Éxito una pregunta porque dentro de los establecimientos las personas que compran estan juntas los pasillos con mucha gente sin distancia en las cajas hay 3 o 4 empleados conversando sin ninguna mínima distancia lo e visto pero en los parqueaderos los autos se estacionan separados por un espacio vacío? Los autos se contagian pero las personas dentro del establecimiento no?	Grupo Éxito	28/08/2020
232	Holi ! El éxito de unicentro aún está 24 horas ??? 	Grupo Éxito	28/08/2020
232	Asco de servicio. Ineficiente el servicio y la comida asquerosa.	Grupo Éxito	28/08/2020
